Delta_0,Theta_0,Alpha_0,Beta_0,Gamma_0,IEN_0,Delta_1,Theta_1,Alpha_1,Beta_1,Gamma_1,IEN_1,Delta_2,Theta_2,Alpha_2,Beta_2,Gamma_2,IEN_2,Delta_3,Theta_3,Alpha_3,Beta_3,Gamma_3,IEN_3,IEN_Global,mean_0,mean_1,mean_2,mean_3,mean_d_h2h1_0,mean_d_h2h1_1,mean_d_h2h1_2,mean_d_h2h1_3,std_0,std_1,std_2,std_3,std_d_h2h1_0,std_d_h2h1_1,std_d_h2h1_2,std_d_h2h1_3,Label
0.051455671233458934,0.06981950034234433,0.018361884870554693,0.010463157603559734,0.0056775354286525415,0.11865360160420359,0.05211242681621213,0.028546147181296253,0.01093560358703954,0.010023744002748834,0.004291997112372574,0.253876536150253,0.10915788597349778,0.05085316053148534,0.02315608236287099,0.015122876200017727,0.006734156068865376,0.2043349083667299,0.05423639358455634,0.052785059500961296,0.021019314607133258,0.010672827659156447,0.00589269785370156,0.14460773064472432,0.1803681941914777,19.13068359375,24.061234375,21.259296875,-37.16469140625,-6.204153612250998,8.76166847818116,-7.862118096898057,-3.7569490454711527,17.75233740745233,8.157247263685365,16.14104981942293,10.347217021865548,3.1959728938003447,-2.477731473563563,-5.531006819309554,1.8101164856690757,0.0
0.024348448986045414,0.011951045514563401,0.008133378766454218,0.006173556460998567,0.006093113603482834,0.3073650013374667,0.0174180609340417,0.010528120882033462,0.005800942144562516,0.0035707188148424705,0.002527016833895151,0.21865921821777504,0.14027363334150564,0.08668641195799513,0.032854999052128284,0.01452021901965024,0.006289386131856744,0.12146500055466172,0.019762857349249232,0.01366464890875121,0.00817084931639605,0.006771577050212033,0.004686137383553812,0.3101036155336379,0.2393982089108853,26.71433203125,31.152707031250007,29.08133203125,20.27512890625,3.726003881607838,3.530184998607062,30.7040252227238,2.8877638476768617,10.72595798499482,5.391593511953145,37.367872958325655,7.229862938096515,-0.18138418883400756,-2.4224534881109574,-18.094617282952075,-0.41581786109850327,1.0
0.06527885063921772,0.06289127804776352,0.026331496052619772,0.014653043555184733,0.013342459929004733,0.16422801773324433,0.0631324954006152,0.05211422602967218,0.019932875280007215,0.017132112876182607,0.009244233171937101,0.23778715281537852,0.08110250403916765,0.0584001668495583,0.037806165615911796,0.022731479706391396,0.012217392723445715,0.23627595863911913,0.0608457284675568,0.041805839294590384,0.030442235982076415,0.014262440332065154,0.010354430179023776,0.19740654503118993,0.20892441855473298,27.22549609375,31.32060546875,26.46256640625,2.52531640625,2.68089593889745,-0.6884466377857237,6.299777019151811,0.47734793248985774,15.449447878303973,6.385529032262585,8.807532419568782,6.9854557125612535,0.10337528987302846,0.8079171541073276,0.4153638338631094,0.14522476904332035,0.0
0.030942420000190755,0.01452965439954038,0.011464491171022223,0.0059749897462122725,0.004117377665685967,0.229850212994324,0.018417210167210984,0.010483785324083799,0.006559263148971981,0.0034517381714452254,0.0023143885990621702,0.20251867840565774,0.02868757794174124,0.03108388239721251,0.01834008751318879,0.024797301685381766,0.026017911537603695,0.5017160704464741,0.02786379780849927,0.017360478732846983,0.009946011110058602,0.0033292688654955756,0.0023982342056580674,0.12191779195554699,0.26400068845050073,36.93769921875,32.2818515625,-84.56226953124998,-0.11251953124999962,2.642440166372104,2.260297123876924,2.5627507138594297,11.245311948427991,15.2175614158762,6.2193252882882,84.06058267545393,10.492881810071015,2.296968623327116,3.2706569212372383,-1.553660827329068,2.7780116169433953,2.0
0.14652759010213326,0.06458423903603758,0.019719724128455886,0.007386955895846849,0.004412190744774235,0.0876218388404207,0.05128025310038882,0.012601702541564086,0.007996924502747912,0.004291172294577855,0.0029834507172529115,0.20831310612309073,0.05599436072234278,0.03920891794571068,0.017634235420312106,0.009995788399471158,0.005530394448898735,0.17584549698731017,0.13566440630633889,0.06171163649367533,0.017431474434788544,0.009152730091230462,0.005526776891744101,0.11564638207261378,0.14685670600585884,13.64328125,46.20932421875,34.3837578125,16.128531249999998,14.7252100571076,7.6971847781395715,5.89732262851026,14.042588395646172,24.85403497912183,8.107287493230885,11.165021384618383,23.010059567863497,8.665011043426665,-0.24612309192418544,8.554281936995277,7.721723328513271,0.0
0.10358829836201802,0.08415945444107718,0.05125247195719842,0.02193948617254923,0.014342817469471136,0.16201914216092606,0.07790701434317984,0.038357245867684395,0.017188257981119684,0.010330491500387512,0.010156645102510263,0.18597914872386567,0.064007571106693,0.034660962569850094,0.023523533655923846,0.011180194217836234,0.00937491095877552,0.19214744125330388,0.08872694246079017,0.0753091877003819,0.04891147264764887,0.017766244541877387,0.013844002235645633,0.1430205045730499,0.17079155917778638,6.98281640625,26.145964843750004,28.22874609375,11.911390625,-7.023234827567711,-0.8118285607123673,-2.318312002612327,-6.530835199358844,8.242831319150243,4.774413785339016,4.08552231691351,7.4812075923518,2.911889684010344,2.24188793758026,-0.1357830493896497,-0.5213352001735627,0.0
0.05869841306898356,0.0356992794442363,0.0242054365695762,0.012223524857883165,0.011427086215202761,0.20404605221753427,0.1189858170025295,0.040383173892010196,0.02178166409724782,0.016011330647131856,0.0087306967658237,0.25755834981100945,0.13016228920907075,0.09065678831139015,0.0743689038479267,0.03982393129221799,0.029732393916812653,0.24131812115443696,0.10830746899420662,0.0363548621794282,0.025365502286295867,0.015534065306323256,0.010508785802911338,0.2516805232805545,0.23865076161588378,29.75654296875,25.60617578125,25.077828125,10.927171874999996,4.106700321632548,-0.9401980374781048,-0.8918151929230795,9.714162571814072,9.146235714044462,7.511932960572282,13.220199165468332,8.70113615684653,-0.6827277295161096,-0.09565675849984157,0.3705507593232884,0.5134092445323732,1.0
0.032757258674993205,0.017424465476514158,0.013104683917522625,0.008948171331645976,0.006917476253643106,0.29309294285319654,0.034582937809108566,0.019096542101784575,0.014593919930224686,0.008439521997510269,0.004378020391457546,0.25049438310193034,0.061505769715806805,0.036882824666298254,0.01795070870598535,0.014278741945603444,0.011419764087311941,0.26039688983330905,0.06718478667592095,0.01695550384345037,0.015181627399910637,0.013943928657556857,0.008525710313308784,0.43387490554346875,0.3094647803329762,26.472078125,12.825046875,-47.82294140625,-11.3773203125,3.2590832955366977,3.460944589003072,-4.159418610632848,-4.744408404770391,9.593862510701438,5.741742238142607,11.278534730664319,10.449752192164176,0.5678431692583583,-1.0863066989109686,4.091955596071921,3.603537280192567,1.0
0.05367451380111456,0.03845800686408653,0.023058461414529913,0.009270668597712335,0.008421985934818351,0.1506997745051032,0.03554565534915362,0.037060618879475093,0.017854890716572442,0.010648488096165733,0.0053436814503342416,0.19390322098934212,0.14345409657784808,0.07221356150793574,0.029019707428428278,0.021673741793213935,0.015356253751066709,0.21409491095192354,0.05857350368238854,0.0454890286922332,0.02144782613350842,0.013864772192228716,0.008588533948678343,0.20712901882384316,0.191456731317553,22.77758984375,29.226285156250004,41.53824609375,21.05330078125,-1.130814430483582,-2.610004171638291,21.896436461613657,-2.4887544988920527,12.70431357723285,6.579783158026718,21.064066882692405,10.910543804087768,-2.1992875709027633,-1.9854919868680447,6.92352514986518,-3.250470980672405,1.0
0.01605705893629808,0.007931895451167136,0.004099536246884163,0.0022127227512054,0.0015134303608851003,0.1838965561353454,0.008364018838601472,0.003550388049952097,0.0018971897935372557,0.0010619865626135254,0.0006210039725291807,0.19491078096324177,0.08420837633379026,0.009631293879543661,0.014067199779468518,0.022330661028547652,0.023637052350563553,0.9422421149515149,0.00548069189324533,0.003953182351608008,0.0026489634818958976,0.0009174503690969495,0.0007211096818708048,0.13894140644931235,0.36499771462485364,10.2691484375,26.090656250000006,154.48566015625,15.775679687500002,22.17693913076785,8.562203048828883,-159.3090058443013,2.38079946232676,25.26478784354027,10.287741372923604,352.3810659658775,9.120118519189397,-3.3243839030532487,-9.577365696626048,-34.79429781322335,-5.799886432019245,2.0
0.04899908331095196,0.04471059663011474,0.021279632978772754,0.014771212103401972,0.013770023023661416,0.22383598837219773,0.12253878665484788,0.03003164623325168,0.026194848013866862,0.010643900787070462,0.005771926790764409,0.18930064249868156,0.12362926792099915,0.06762556846173232,0.04416767589725512,0.019820258125317524,0.010780615775216842,0.17729229477746472,0.046928611822228905,0.04307479544706984,0.025163855204719598,0.01237792914823046,0.007230176112884542,0.18138910486796103,0.19295450762907623,22.398015624999996,26.73534374999999,21.406171875,-13.000476562499996,3.0349346532275696,12.02635059636961,-1.4238820988483312,-2.7123757242859394,13.781878460532171,11.101968404810597,12.818723846366646,6.768466679205138,0.5352624537305779,6.193355094438188,-1.817422758688936,0.2758698536805273,0.0
0.07857822421769475,0.04411024521358671,0.029011116102197653,0.013522692461163584,0.011646661643948423,0.18493238207618637,0.09205662072766083,0.03843937748478865,0.021498659038863537,0.011641632045184877,0.0058469334265998756,0.19422454414313184,0.150619996640662,0.09912851884670222,0.03839550792545524,0.024942018788608977,0.014435628347808213,0.18136348978816266,0.09106715484635479,0.040363014691461675,0.020367670973198346,0.016153813085011418,0.007980546503374873,0.26598657534729647,0.20662674783869434,25.730144531249994,31.387335937499994,27.549750000000003,15.4476328125,-2.9868292194398585,0.9298770105905128,4.064836332551156,2.9156821734977534,19.105379957545725,9.88232604931553,18.76334100857112,12.452208159167684,1.2406938650044879,-2.825337575481054,8.632659749040197,6.117184019336497,0.0
0.07989113673274192,0.093081278388239,0.03270440313144954,0.01514574512083164,0.010037800993671967,0.12040817785991896,0.07879328342908529,0.022891886877340912,0.020307764959317666,0.012269488095144013,0.006570988499920314,0.2840116427301809,0.051122989563842244,0.023823482867000305,0.01795146742304264,0.012829259523018485,0.006619466109254605,0.30709677299851307,0.07425553768705666,0.10858320905733351,0.03220954557913755,0.016195293611158096,0.009465863069215777,0.11502849436023836,0.20663627198721282,21.3451640625,18.32008984375,26.71623046875,8.590687500000001,2.920304200919059,-1.0030507626682912,-1.16096131553493,0.09613433991321683,11.877269623144924,5.689920910576747,4.116297381098378,10.860690870039443,0.4307945744594104,0.40516133645804064,1.6764912167922774,-0.5912723579641169,0.0
0.06936156351174588,0.03969464570472776,0.025168401940118927,0.017016423239475897,0.012046386108267752,0.26233983011123135,0.09336044085130206,0.029748670306341173,0.02571283743755745,0.014140677839604977,0.007797300063630215,0.25495922227138346,0.15441718649645858,0.08079657415244042,0.06342459462509198,0.030036419977577774,0.016022553970202393,0.20826493064259752,0.09373911224959339,0.03862945200845439,0.02223992599898728,0.01342823617214455,0.010082835749012123,0.22060379139592148,0.23654194360528347,29.401769531250004,32.57369921875,21.66173828125,27.465773437500005,-1.8208259709017085,3.8051260225636128,4.834346637231596,8.985464799289925,18.38278952184564,8.927356687353441,17.633881321310856,11.774282825610596,0.26988122898497124,-3.272449226755084,0.1801189078189971,-3.0781027411725983,0.0
0.022930997624566945,0.007468750670873352,0.0032017040055886173,0.001959825280539339,0.001767478406858679,0.18365118345694015,0.00305845776729377,0.0016059337295996972,0.0013191090708654662,0.0012096240109125767,0.0006460223309915204,0.4133992881854901,0.10978148381857926,0.014275490806142545,0.016486187698351487,0.019033980992153376,0.019837084594152912,0.618736141242472,0.0027072939383167753,0.0035120100444057598,0.001661970942243547,0.0010451107818246902,0.0009651107961155985,0.2019545162621704,0.3544352822867682,28.64265234375,33.388140625000005,132.46536328125003,20.2713359375,12.28284077245464,4.533475193705296,149.30179917885104,0.3606751274375668,23.20652764230108,5.190033929259541,256.1991754141905,6.296980575766546,-2.369803260443668,0.05642037184719317,-17.195697425802933,-1.3417556564324027,2.0
0.051254961482036364,0.05409002926001977,0.02703094554472653,0.01223342246601863,0.013370414181099135,0.15080281878570437,0.07869788924303446,0.03277938358403236,0.01982989102888285,0.010483685964129774,0.005162593366788983,0.19927069457942254,0.19302585888292784,0.0385955755768519,0.050768568214821064,0.019770510257184196,0.01157912436642697,0.22123290377367927,0.06387452502345489,0.05461852860804774,0.01463852074669835,0.011707373423255256,0.009477109514167144,0.1690398954681645,0.18508657815174268,24.143191406249997,20.64896484375,26.905015625,18.4688359375,7.45675611074511,10.777525633346778,-10.851226102437824,6.5341745332003365,18.897627817773245,9.68566087008154,20.796289318702616,11.6927676896453,1.673885995237896,-3.198014907770576,-3.661714499258871,2.211091071148651,0.0
0.06746150366877086,0.03848546827370221,0.03409592045430677,0.025977218406910176,0.0221022141600497,0.3578997448576085,0.08053730077060134,0.029225251597053106,0.020779184964074663,0.010839505170763385,0.010106461403864122,0.2167665341250032,0.057852813747736875,0.05897450944391431,0.03437072825698677,0.016542427102020772,0.012430688273865486,0.17721578833231416,0.08878838483606777,0.05828402376044578,0.034328174158165824,0.02061383262722143,0.021473293832859702,0.2225798600037205,0.24361548182966158,21.7361171875,28.079976562500004,12.916582031249996,14.87733203125,6.454981828603014,8.308006657142236,-0.015811133821694412,5.3009402321682835,14.242494881893167,9.374569305384336,10.708572580002953,14.132058272024924,2.654828345199217,0.6163474618836062,-2.2839473263259364,-1.2470029442394548,1.0
0.037496619144775624,0.03220115822874668,0.018001148735357717,0.00842834717075059,0.004739839703718686,0.16788430245794164,0.0287017761040314,0.009844470214944473,0.0099418282316942,0.003325285589542081,0.0022090979759950098,0.1680515204493192,0.19286634042367332,0.040996081436657617,0.016273336006379913,0.006545860166868711,0.003121380089442653,0.11429740621987564,0.026016119444203577,0.03108184097043224,0.011565310573731629,0.007928885232491049,0.004040441327425888,0.18591392464642625,0.1590367884433907,1.935953125,34.3646484375,52.34529687500001,7.110601562499998,7.493586831284915,8.596258716612422,-35.38045652657958,0.7333837612273805,11.138799042260183,5.814249037997709,33.444812802302984,10.932840058504858,0.5002765553443016,-0.07313263307495044,-26.873006520561592,1.7171821917424344,0.0
0.05929394388033241,0.03560993649436786,0.021416287038784728,0.012979674554580578,0.009378186290799576,0.22760488325430897,0.07139128598499675,0.030218450933272627,0.017794141394229197,0.009482629056887383,0.005709611883341188,0.19749884558118774,0.20233854109092206,0.07904433104178676,0.03785577669650666,0.020395762500785966,0.01475774083735745,0.17447022440921578,0.06713911218564916,0.055822449371621334,0.021413414623683756,0.011292620179034768,0.008658524635702332,0.14620764742236556,0.18644540016676953,23.296359375,27.44103515625,21.909703125000004,3.2978046875000007,-4.937282197825834,-6.584795539179105,-3.837625573336037,-4.087193223000197,13.830724631715595,6.327903777809285,16.387092904988776,7.200790134835497,0.5222379027496657,-1.0623202944073415,-1.763624450171534,1.7684428237567795,0.0
0.07833739241045792,0.07447354356198042,0.03356751693349147,0.015618158452104703,0.01338860877035034,0.14455628095651943,0.046495456097486815,0.028833908703897498,0.019351060864027266,0.010801458957914765,0.009321707999531595,0.22416190967556687,0.06498433491015626,0.030473179665651405,0.021575602956373983,0.010946724762013714,0.008067675712436937,0.21031259326300233,0.09515161188915992,0.07687966801580316,0.04104875428379052,0.01801622355832261,0.009915654077738074,0.15277123560016528,0.18295050487381348,7.421460937500002,33.63418749999999,28.84101953125,14.041898437500004,-1.036013872316225,4.153156280823698,2.2213537235343104,0.6698018483672694,5.8350156390381125,3.317836003689309,3.710821841053929,6.538124332832141,-1.2467501985744285,0.22311908928339233,1.2455944706205915,1.4626338045866767,0.0
0.0755767105057969,0.0322391462375826,0.021676994516517698,0.016335447365077117,0.01550080035661173,0.30297317581394256,0.03762822071973303,0.023188636908839735,0.02144902800222913,0.01020432636392612,0.0077985503661454686,0.228598377309349,0.17670353184621193,0.04560866530919816,0.025072670605824198,0.013233690144814722,0.01133103292022191,0.18722768529784992,0.07987681712054588,0.03565623810351363,0.027238321004590733,0.01839995775016963,0.013013739268129567,0.29254780482265746,0.25283676081094975,29.169097656249996,28.11241015625,3.45612109375,26.49876171875,13.535351523038868,-4.765538058506813,-21.102725084456328,14.334318278560728,13.830448999539247,6.517619543363157,22.391135178926476,13.280954441858327,4.156008524611149,1.243296056608001,7.472301559347555,4.188879314725176,1.0
0.09058859409585984,0.04338738877460703,0.03312497285257583,0.023021443089058055,0.015736859494576188,0.3008813441138788,0.10528719320169196,0.033384866600500926,0.024164722898481247,0.009173916398825034,0.005327437994540942,0.15940612387623385,0.08490122014820081,0.05011834099438197,0.03512571909609114,0.019662659430785597,0.011808561396276528,0.23066039732879576,0.07584582100643669,0.033911337192129055,0.026357589091495694,0.02100001526772346,0.016496900799107133,0.3484327352401148,0.2598451501397558,12.329082031249996,11.957140625,22.53915234375,8.703226562500001,0.6411275745154885,9.424014058530224,-1.6382127388524594,0.4329896991308946,15.103754995584673,8.123535875319558,7.95009622577284,8.49155011654689,0.7294667386563347,-2.062768687917893,0.6883362415397523,1.356328192785816,0.0
0.0882343628714992,0.04787566413050991,0.02604189905147263,0.0127274824107231,0.008287804415773358,0.17218249195927812,0.027644356397484526,0.02231921332614234,0.018063707201069118,0.008977046188444894,0.005603738638763705,0.22229258752616624,0.11055289158622053,0.043190210378982755,0.013722570411643166,0.014678298452716742,0.009364840251944784,0.25790411827875537,0.06603122541586652,0.043407456013004386,0.022925256121100985,0.013237360763457906,0.008466222548628922,0.19955706288072997,0.21298406516123242,19.80589453125,30.633960937499996,30.679699218750002,14.59314453125,-6.634491518516136,3.2113750957139224,1.3846723368895155,-3.599805924425363,14.013985592729604,5.545181009579412,13.630353857112343,10.340034657121368,8.795443812777709,1.7496474406741909,3.718552366726788,7.47811906950114,1.0
0.05385874626370037,0.04372076054834141,0.0220648850827952,0.015126929143287155,0.01211887238357582,0.22993920723824876,0.07164341801323117,0.04350280347171963,0.02013954067315367,0.011617018254826026,0.005473995603093734,0.18253312127002394,0.15526776426934705,0.09796884465043185,0.05344260493738193,0.03203738545235607,0.01662103492210792,0.21159016672387657,0.08576633250019096,0.04616504938220193,0.02126111784942489,0.01490457701923639,0.007900962011727124,0.22104705908874922,0.21127738858022463,25.43446484375,28.080015625,28.1467734375,23.786531249999996,3.5320278086306516,4.364144239328962,-13.035957334124213,6.751366429480651,17.95803093817532,7.865753932483535,19.02985190581628,11.583187369911398,-1.5881051644104431,2.3640529330805578,-3.901910392676713,-0.6235642793625509,0.0
0.016475747482365362,0.006800612950257267,0.004209249328376612,0.002864953805308415,0.002631408975967984,0.26019341018075753,0.005189702317739298,0.002341276813791335,0.001457250819435554,0.0014498987898626469,0.0009846632244937118,0.38159974865908974,0.1272243577578008,0.019129133055430757,0.0333509047213999,0.03919252795998837,0.03744007032608691,0.7467940730640639,0.010746325313523708,0.007002404058338738,0.0032755359790072203,0.002103996332236649,0.0015090596645785173,0.20469000933873577,0.39831931031066176,32.76424124513618,34.69457198443579,-116.29642801556412,24.9327626459144,3.6302842583610615,-0.19519165662672577,-19.99653051093715,4.616199805551922,10.187508306870091,3.650329039158608,112.3361311098891,7.517812468706723,0.013505019646302683,-0.611638889571033,-3.1034987707561896,-0.7885449706555896,2.0
0.01758756311016868,0.008501293205293674,0.005199060353856137,0.00428414791072916,0.0029769493157126457,0.3126806335034097,0.006964359744352118,0.003236149250004654,0.0027242063143659715,0.0016422140933841098,0.0013499788933387616,0.2754766219950324,0.06475956725412543,0.021722709154371918,0.017106838202463556,0.030463037826083096,0.029237155183823003,0.7845121920672742,0.010223047971838605,0.00795094257896067,0.0028747074167383355,0.0030380765991488306,0.002505545639294669,0.2806109554068652,0.41332010074314535,36.44752343749999,27.0824296875,-27.381886718750003,21.9631484375,-6.255370831760125,0.28000510318975813,-7.027894226374478,-1.623888464680341,13.55392312940291,4.092391816554206,117.10858913370087,7.114680540351846,2.509196651168821,-0.6178123365379813,2.5085647383479426,1.0492767271683583,2.0
0.043868419196609075,0.023296055237111,0.015593642815030792,0.0077449605781600706,0.006241940181233725,0.19914686457353364,0.02557665782964296,0.02396626924351843,0.00967046303688299,0.006682128399565596,0.004808306563982244,0.19864978839429223,0.1863657528062864,0.06511503211621501,0.026813443301693392,0.017455881723048947,0.013063844365820284,0.18988340403004667,0.03629370017542675,0.02996011203617179,0.014460112354331077,0.011211132556996127,0.0059181140317576915,0.25238233999225457,0.21001559924753177,19.02011328125,26.55602734375,44.1589453125,16.891492187499995,-6.3107016860597085,-2.6777237622692662,-16.71924205139686,-5.830841407243589,12.013480313022184,5.557264040300147,27.45517243548457,10.246677506060628,0.20443728031077235,0.1707169908515409,9.304467607295862,1.4812085853030688,1.0
0.04522162970539087,0.018628012039694896,0.009175525828070918,0.006509849955915347,0.005531573808347048,0.23412904709566512,0.10753660807501648,0.03659427229260699,0.028815383344759287,0.030530247782562712,0.02352464720671377,0.4667473133402152,0.03231387376887171,0.01749567452587115,0.012006621368840084,0.007687362948463366,0.0057295436486149215,0.26055946345443404,0.05723391703179139,0.030500222094977554,0.007444496598735796,0.007609803166356299,0.006217447926709496,0.20054444686580808,0.2904950676890306,31.793609375,36.005019531249985,24.2328984375,19.39012890625,-1.6750092450146248,-0.5783443284176073,2.745402797289806,10.999089927801588,11.28158187828648,43.9459644541304,9.484136804449074,14.159634807124052,-3.0435070869377743,-9.241424660172202,-1.8916427936167857,-3.922219221313416,2.0
0.020689778215952314,0.01663346106007009,0.01046329559822429,0.005527588908566477,0.0037544102531716283,0.20398695649495885,0.013520428115049388,0.007651696820799444,0.002940568171818866,0.002907525160452925,0.0021132333939171927,0.2744692181757911,0.12125308904538015,0.02518010007485077,0.014272116553273427,0.022456541722670052,0.025162344530719163,0.5691941910425099,0.021509626126154147,0.008938902674245491,0.008652423418646834,0.003701041057244749,0.0024580545751681842,0.2103781522524215,0.31450712949142035,26.95465625,38.22515624999999,-20.9636640625,11.686355468750005,-4.822898069535608,2.7347934408981303,14.434999386199133,-7.044040870941384,13.989170930968024,5.83547750698734,88.56934881356642,8.571606275814325,-2.1364383145555124,-2.4179398777415804,9.950941976694295,-2.7715657949507886,2.0
0.006779871389934749,0.005691011011356291,0.0034690037930276483,0.0035484921769503817,0.0034148197138698677,0.38734706282237163,0.006681071583757721,0.003839636415075946,0.0023845824628790993,0.0017175026925179055,0.0012836144449335212,0.27589434623736425,0.073160304124195,0.012790001172797879,0.01622534341808514,0.026508695585512134,0.025718825876395245,0.9135780526207704,0.006695856616144047,0.0046430523499011766,0.003281954735351266,0.002560916701558259,0.0021296505723682694,0.3231030043265088,0.47498061650175377,36.2224453125,28.84484375,-18.241894531250008,22.9148984375,2.8068373964595423,-4.695382016183217,-28.48998547489068,2.750580999895618,11.118841893445145,4.860139762133372,143.02020500916672,5.957795972206143,-1.3226742121805015,0.3339253984267429,20.193584092512594,-0.0009968600338323697,2.0
0.08020722181782994,0.052593642775206895,0.031252839998494916,0.015119450261535999,0.012565572809765172,0.1803208607030253,0.09689807365344594,0.041968275995375705,0.025175203677799764,0.015055780650882176,0.007406581467303229,0.22422961238460576,0.1458377272534825,0.10574771057884054,0.054021119133360315,0.028621683053344244,0.018562777053500127,0.1791432281357595,0.07961800877995258,0.06374037453195815,0.018271197459342935,0.013889971030638975,0.01077272034955082,0.16936392425434796,0.18826440636943462,27.9350234375,32.06444140625,16.611109374999998,22.367453125,4.643217361466988,-2.7936357476293168,5.246143671563928,1.1294033076059407,19.156142298212444,9.616688815382899,18.68347674741399,12.158143515566856,-1.7252509539511323,1.4169253462829392,-2.1264673668018794,0.290199288842917,0.0
0.11985634619594125,0.0741898904772247,0.017646964963778284,0.008334614796107163,0.007388576782365019,0.09075358691777548,0.05882997066739158,0.016731275369287913,0.01129411790836679,0.006569172027233978,0.004926089368222858,0.23439234446451387,0.08136938108701346,0.04265723660958508,0.018248626250436484,0.013449495398936464,0.010546123552425136,0.22082068862825197,0.12333918227060156,0.07128392695368546,0.017079075112731882,0.010966173175752882,0.008232158064012705,0.12410226924206465,0.1675172223131515,20.734808593750003,20.63562890625,17.118453125000002,-2.5233906250000007,-8.10592242511408,-7.845506312205988,-14.315980617804547,-10.770780540307731,20.17661070902744,8.408275019130112,15.667968273812434,19.368941262913996,16.516693260513566,-3.1250666353823338,-0.398227799460928,17.529091548043862,1.0
0.09676702181137364,0.08525215222439068,0.021964160874919356,0.01486827156283563,0.011251737928077345,0.13867416682102351,0.07765586385074964,0.04290548564449308,0.021396337320826252,0.011694770364840283,0.0073133271592761406,0.1818702480783412,0.1553509109317513,0.07088374358784641,0.041049393920708784,0.02372526537221777,0.011788611126541637,0.21195736975598203,0.09259141476553487,0.0932840917505714,0.03408807348530621,0.015445606086505413,0.010451031190413176,0.12126263846786152,0.16344110578080207,22.33123046875,24.2652890625,20.70237109375,11.08166015625,5.069590175527239,7.557832802194418,-3.1131688339498247,7.989117281033465,15.824356748737396,6.782300146732269,12.147419006122725,9.74521990057352,0.07497931163416638,-1.1984788762928167,5.3095476222479245,1.6688417963264026,0.0
0.1402711292956917,0.06322609892152377,0.030204247682631333,0.015777967870418293,0.013387842406153972,0.1688723158113683,0.10849638818508094,0.047632431268258835,0.024908929497261516,0.012724706650892745,0.008058429775943905,0.1754107050916496,0.14680554211068456,0.08869733354399868,0.05462563808484492,0.02402989842467562,0.014008060068739017,0.16766140479908148,0.08921231346606964,0.0553327114738187,0.032117408798906566,0.0184625970008286,0.011587352070387665,0.21111904505340928,0.18076586768887715,26.033386718749995,25.62715234375,23.9658359375,18.4726875,3.1522477389185326,-0.05197323830474332,3.270847118622885,1.024024002049245,12.04902525121852,8.26869939417418,12.307396547356507,7.907246348774738,3.661208338943281,5.773305434352771,6.074573580037169,2.359993674487387,1.0
0.06511554656634923,0.026249818599648457,0.014704063011418762,0.028616003279663547,0.030212246722730336,0.6987202051130006,0.03189680843783099,0.01242648234357854,0.009151403794545106,0.015548202806859465,0.013209520285271748,0.7205285160381977,0.23347891463631046,0.041752541920606005,0.027783542272898046,0.015352907075879439,0.009714146533874365,0.22078732886119007,0.023107991942818623,0.012704232849627083,0.011889458462922046,0.017519526251095277,0.01618205504683012,0.7123295848058138,0.5880914087045506,30.0045078125,18.4860390625,35.718921875,0.2403164062500006,19.992352748853808,-1.2408704363823304,-123.1924529930212,-3.1580892621503054,40.31548143499457,19.48054556917823,86.7656291422098,21.549800583630315,39.11426037507962,15.886710331610995,-17.188791917441037,-0.6278446161899538,1.0
0.04667140354327698,0.047582681580494425,0.019794628982222676,0.012330972085212848,0.010652152269473573,0.18301100134790302,0.07845136159305076,0.03668423662897919,0.02501479305017638,0.010654259240446395,0.006365028100800307,0.17267834871148816,0.20088440650436282,0.05792904772434954,0.03334778716871819,0.022932828565563584,0.011984234773119233,0.25124203036180104,0.06852024143413982,0.03283456674827256,0.02353717375819656,0.011572242441977682,0.006028865227946551,0.2052808208011405,0.20305305030558318,26.24128125,19.00673046875,6.90078125,21.574019531249995,-3.787286219088248,-10.74891398967494,-17.95110767648065,-7.80869146910241,18.013507781532788,10.196847600286688,22.65982987748015,10.360742278368782,-0.4311958916493559,-0.8319799906692945,-11.382428745536348,0.1387985188602716,0.0
0.06766396375555442,0.115940947505132,0.04236740617219359,0.012545052149460582,0.008627396161363762,0.07924390983890038,0.06959733376373678,0.018126878804293728,0.01576296686270279,0.008417170536113938,0.005531736059040441,0.24836118339504057,0.033273111574732346,0.02290529772357019,0.01473489970296062,0.009269804827127385,0.004901554677721774,0.2462675329396856,0.06957002805902893,0.10463547050931536,0.040043082626613644,0.015582624503255054,0.009042546295410667,0.1077044002798025,0.17039425661335728,22.4323125,12.63046484375,26.962328125,6.5116796875,3.848417118703548,-10.743625426855404,-3.2794006066775836,-1.7014339403903245,15.204109338497107,7.8170517168236495,4.33073594869761,13.097846341005404,-0.9070023249617593,1.0085764412563287,-0.7040255943532272,-4.340551501699011,0.0
